Nombre,Marca,Tipo,Sexo,Rating/5,Reviews,Vol(ml),Precio,Lista_deseos,Concentracion,Formato,Fam_olfativa,Notas_Corazon,Notas_Fondo,Notas_salida,Vol(ml)_num,Precio/ml
Hero Eau de Toilette for Men,Burberry,Perfumes para hombres,Hombres,,,50,57.95,33,EDT,Vaporizador,Amaderada Especiada,"Pimienta Negra, Enebro","Cedro, Cedro de Virginia, Cedro del Atlas",Bergamota,50.0,1.159
Hero Eau de Toilette for Men,Burberry,Perfumes para hombres,Hombres,,,100,69.95,33,EDT,Vaporizador,Amaderada Especiada,"Pimienta Negra, Enebro","Cedro, Cedro de Virginia, Cedro del Atlas",Bergamota,100.0,0.6995
Hero Eau de Toilette for Men,Burberry,Perfumes para hombres,Hombres,,,150,89.95,33,EDT,Vaporizador,Amaderada Especiada,"Pimienta Negra, Enebro","Cedro, Cedro de Virginia, Cedro del Atlas",Bergamota,150.0,0.5996666666666667
Infusion d'Amande Eau de Parfum,Prada,Perfumes de Mujer,Mujer,4.71,7,100,79.94,,EDP,Vaporizador,Oriental,Anís Estrellado,"Sándalo, Almendra",Bergamota,100.0,0.7994
La Panthère Parfum,Cartier,Perfumes de Mujer,Mujer,,,100,123.75,27,Parfum,Frasco,Chipre Floral,Albaricoque,Chipre,Gardenias,100.0,1.2375
La Panthère Parfum,Cartier,Perfumes de Mujer,Mujer,,,Recarga 200 ml,142.95,27,Parfum,Frasco,Chipre Floral,Albaricoque,Chipre,Gardenias,,
Daisy Wild Eau de Parfum,Marc Jacobs,Eau de parfum (EDP),(Edp),5.0,1,50,59.94,212,EDP,Standard,,,,,50.0,1.1987999999999999
Daisy Wild Eau de Parfum,Marc Jacobs,Eau de parfum (EDP),(Edp),5.0,1,100,71.94,212,EDP,Standard,,,,,100.0,0.7193999999999999
La Panthère Parfum,Cartier,Perfumes de Mujer,Mujer,,,100,123.75,27,Parfum,Frasco,Chipre Floral,Albaricoque,Chipre,Gardenias,100.0,1.2375
La Panthère Parfum,Cartier,Perfumes de Mujer,Mujer,,,Recarga 200 ml,142.95,27,Parfum,Frasco,Chipre Floral,Albaricoque,Chipre,Gardenias,,
Daisy Wild Eau de Parfum,Marc Jacobs,Eau de parfum (EDP),(Edp),5.0,1,50,59.94,212,EDP,Standard,,,,,50.0,1.1987999999999999
Daisy Wild Eau de Parfum,Marc Jacobs,Eau de parfum (EDP),(Edp),5.0,1,100,71.94,212,EDP,Standard,,,,,100.0,0.7193999999999999
Splendida Jasmin Noir EDP,Bvlgari,Perfumes de Mujer,Mujer,4.25,4,50,61.94,375,EDP,Vaporizador,Floral Amaderado,"Jazmín Sambac, Almendra","Cachemira, Pachulí, Vetiver","Gardenias, Savia Verde",50.0,1.2388
Splendida Jasmin Noir EDP,Bvlgari,Perfumes de Mujer,Mujer,4.25,4,100,99.95,375,EDP,Vaporizador,Floral Amaderado,"Jazmín Sambac, Almendra","Cachemira, Pachulí, Vetiver","Gardenias, Savia Verde",100.0,0.9995
Mon Guerlain Eau de Parfum,Guerlain,Perfumes de Mujer,Mujer,4.97,34,30,55.75,1000,EDP,Vaporizador,Oriental Amaderada,"Jazmín Sambac, Iris","Vainilla, Sándalo, Cumarina","Bergamota, Lavanda",30.0,1.8583333333333334
Mon Guerlain Eau de Parfum,Guerlain,Perfumes de Mujer,Mujer,4.97,34,50,76.95,1000,EDP,Vaporizador,Oriental Amaderada,"Jazmín Sambac, Iris","Vainilla, Sándalo, Cumarina","Bergamota, Lavanda",50.0,1.5390000000000001
Mon Guerlain Eau de Parfum,Guerlain,Perfumes de Mujer,Mujer,4.97,34,100,107.75,1000,EDP,Vaporizador,Oriental Amaderada,"Jazmín Sambac, Iris","Vainilla, Sándalo, Cumarina","Bergamota, Lavanda",100.0,1.0775
La Femme EDP,Prada,Perfumes de Mujer,Mujer,4.8,5,35,49.95,424,EDP,Vaporizador,Floral oriental,"Nardo, Iris, Ylang Ylang, Frangipani","Vainilla, Vetiver","Notas Especiadas, Cera de Abeja",35.0,1.4271428571428573
La Femme EDP,Prada,Perfumes de Mujer,Mujer,4.8,5,50,59.94,424,EDP,Vaporizador,Floral oriental,"Nardo, Iris, Ylang Ylang, Frangipani","Vainilla, Vetiver","Notas Especiadas, Cera de Abeja",50.0,1.1987999999999999
La Femme EDP,Prada,Perfumes de Mujer,Mujer,4.8,5,100,89.94,424,EDP,Vaporizador,Floral oriental,"Nardo, Iris, Ylang Ylang, Frangipani","Vainilla, Vetiver","Notas Especiadas, Cera de Abeja",100.0,0.8994
Femme Estuche Eau de Parfum,Pertegaz,Cofres de perfumes para mujer,Mujer,,,EDP 100 ml + EDP 30 ml,12.94,,EDP,Pack de productos / Set / Cofre,Floral,Jazmín,Pachulí,Grosella Negra,,
La Femme EDP,Prada,Perfumes de Mujer,Mujer,4.8,5,35,49.95,424,EDP,Vaporizador,Floral oriental,"Nardo, Iris, Ylang Ylang, Frangipani","Vainilla, Vetiver","Notas Especiadas, Cera de Abeja",35.0,1.4271428571428573
La Femme EDP,Prada,Perfumes de Mujer,Mujer,4.8,5,50,59.94,424,EDP,Vaporizador,Floral oriental,"Nardo, Iris, Ylang Ylang, Frangipani","Vainilla, Vetiver","Notas Especiadas, Cera de Abeja",50.0,1.1987999999999999
La Femme EDP,Prada,Perfumes de Mujer,Mujer,4.8,5,100,89.94,424,EDP,Vaporizador,Floral oriental,"Nardo, Iris, Ylang Ylang, Frangipani","Vainilla, Vetiver","Notas Especiadas, Cera de Abeja",100.0,0.8994
Loewe 001 Man EDT,Loewe,Colonias para hombres,Hombres,5.0,4,50,58.95,61,EDT,Vaporizador,Amaderada Especiada,"Lavanda, Canela, Pimienta Roja","Almizcle, Sándalo, Haba Tonka","Limón, Flor de Azahar, Lima",50.0,1.179
Loewe 001 Man EDT,Loewe,Colonias para hombres,Hombres,5.0,4,100,84.95,61,EDT,Vaporizador,Amaderada Especiada,"Lavanda, Canela, Pimienta Roja","Almizcle, Sándalo, Haba Tonka","Limón, Flor de Azahar, Lima",100.0,0.8495
Mi Acorde Eres Tú Eau de Toilette Ella,Alejandro Sanz,Perfumes de Mujer,Mujer,5.0,1,80,3.99,41,EDT,Frasco,,,,,80.0,0.049875
Baiser Vole EDP,Cartier,Perfumes de Mujer,Mujer,4.92,13,30,61.95,178,EDP,Vaporizador,Floral,Azucena,"Azucena Verde, Notas Verdes","Cítricos, Azucena",30.0,2.065
Baiser Vole EDP,Cartier,Perfumes de Mujer,Mujer,4.92,13,50,86.95,178,EDP,Vaporizador,Floral,Azucena,"Azucena Verde, Notas Verdes","Cítricos, Azucena",50.0,1.739
Baiser Vole EDP,Cartier,Perfumes de Mujer,Mujer,4.92,13,100,119.95,178,EDP,Vaporizador,Floral,Azucena,"Azucena Verde, Notas Verdes","Cítricos, Azucena",100.0,1.1995
 J'Adore Parfum D'Eau,Dior,Perfumes de Mujer,Mujer,4.5,2,30,64.94,766,EDP,Frasco,Floral,Jazmín,"Neroli, Magnolia","Neroli, Jazmín",30.0,2.1646666666666667
 J'Adore Parfum D'Eau,Dior,Perfumes de Mujer,Mujer,4.5,2,50,93.49,766,EDP,Frasco,Floral,Jazmín,"Neroli, Magnolia","Neroli, Jazmín",50.0,1.8698
 J'Adore Parfum D'Eau,Dior,Perfumes de Mujer,Mujer,4.5,2,100,126.49,766,EDP,Frasco,Floral,Jazmín,"Neroli, Magnolia","Neroli, Jazmín",100.0,1.2649
Magie Noire Les Secrets,Lancôme,Agua de colonia para mujer,Mujer,4.5,6,75,45.95,,EDT,Vaporizador,Chipre Floral,"Jazmín, Nardo, Lirio, Miel, Ylang Ylang, Narciso","Pachulí, Almizcle, Ámbar, Sándalo, Musgo de Roble, Incienso, Algalia","Frambuesa, Bergamota, Galbano, Jacinto, Cassia, Cassis",75.0,0.6126666666666667
Nude Musk EDP,Adolfo Dominguez,Perfumes de Mujer,Mujer,4.33,6,60,24.94,349,EDP,Vaporizador,Floral Musk,"Jazmín, Fresia, Neroli, Marigold","Cedro, Ámbar, Musk, Ambrette","Mandarina, Limón, Albaricoque",60.0,0.4156666666666667
Nude Musk EDP,Adolfo Dominguez,Perfumes de Mujer,Niños,4.33,6,120,41.94,349,EDP,Vaporizador,Floral Musk,"Jazmín, Fresia, Neroli, Marigold","Cedro, Ámbar, Musk, Ambrette","Mandarina, Limón, Albaricoque",120.0,0.3495
Nude Musk EDP,Adolfo Dominguez,Perfumes de Mujer,Mujer,4.33,6,250,28.75,349,EDP,Vaporizador,Floral Musk,"Jazmín, Fresia, Neroli, Marigold","Cedro, Ámbar, Musk, Ambrette","Mandarina, Limón, Albaricoque",250.0,0.115
Mi Acorde Eres Tú Eau de Toilette Ella,Alejandro Sanz,Perfumes de Mujer,Mujer,5.0,1,80,3.99,41,EDT,Frasco,,,,,80.0,0.049875
511 KDG Eau de Parfum para Él,Naturel Art Cosmetics,Perfumes para hombres,Hombres,,,1 unidad,1.99,,EDP,Spray,,,,,,
Luna Rossa Men EDT,Prada,Colonias para hombres,Hombres,5.0,10,100,69.26,339,EDT,Vaporizador,Cítrica aromática,"Lavanda, Esclarea, Menta","Ambroxan, Absoluto de Madera de Hibisco","Naranja Amarga, Lavanda",100.0,0.6926000000000001
Luna Rossa Men EDT,Prada,Colonias para hombres,Hombres,5.0,10,150,95.95,339,EDT,Vaporizador,Cítrica aromática,"Lavanda, Esclarea, Menta","Ambroxan, Absoluto de Madera de Hibisco","Naranja Amarga, Lavanda",150.0,0.6396666666666667
Nude Musk EDP,Adolfo Dominguez,Perfumes de Mujer,Mujer,4.33,6,60,24.94,349,EDP,Vaporizador,Floral Musk,"Jazmín, Fresia, Neroli, Marigold","Cedro, Ámbar, Musk, Ambrette","Mandarina, Limón, Albaricoque",60.0,0.4156666666666667
Nude Musk EDP,Adolfo Dominguez,Perfumes de Mujer,Mujer,4.33,6,120,41.94,349,EDP,Vaporizador,Floral Musk,"Jazmín, Fresia, Neroli, Marigold","Cedro, Ámbar, Musk, Ambrette","Mandarina, Limón, Albaricoque",120.0,0.3495
Nude Musk EDP,Adolfo Dominguez,Perfumes de Mujer,Niños,4.33,6,250,28.75,349,EDP,Vaporizador,Floral Musk,"Jazmín, Fresia, Neroli, Marigold","Cedro, Ámbar, Musk, Ambrette","Mandarina, Limón, Albaricoque",250.0,0.115
Knowing EDP,Estée Lauder,Perfumes de Mujer,Mujer,5.0,6,75,59.95,149,EDP,Vaporizador,Floral Amaderado,"Jazmín, Flor de Azahar, Pachulí","Ámbar, Vetiver, Musgo de Roble, Madera de Sándalo","Ciruela, Rosa, Nardos, Mimosa, Pitosporo",75.0,0.7993333333333333
7 Loewe Estuche,Loewe,Cofres de perfumes para hombre,Hombres,4.9,10,EDT 150 ml + EDT 20 ml,103.95,62,EDT,Pack de productos / Set / Cofre,,,,,,
7 Loewe Estuche,Loewe,Cofres de perfumes para hombre,Hombres,4.9,10,EDT 100 ml + Mini + Mini,84.49,62,EDT,Pack de productos / Set / Cofre,,,,,,
Ancora  de Saphir Pour Homme EDP,Saphir,Perfumes para hombres,Hombres,5.0,3,200,13.89,,EDP,Vaporizador,Oriental,"Geranio, Chocolate","Vainilla, Pachulí",Limón,200.0,0.06945
CH For Women Eau de Toilette Estuche,Carolina Herrera,Cofres de perfumes para mujer,Mujer,5.0,2,EDT 100 ml + Body Lotion 100 ml + Mini,74.94,215,EDT,Pack de productos / Set / Cofre,,,,,,
Knowing EDP,Estée Lauder,Perfumes de Mujer,Mujer,5.0,6,75,59.95,149,EDP,Vaporizador,Floral Amaderado,"Jazmín, Flor de Azahar, Pachulí","Ámbar, Vetiver, Musgo de Roble, Madera de Sándalo","Ciruela, Rosa, Nardos, Mimosa, Pitosporo",75.0,0.7993333333333333
La Nuit Trésor EDP Intense,Lancôme,Perfumes de Mujer,Mujer,4.33,3,50,57.99,719,EDP,Vaporizador,Floral Frutal,Cereza,"Vainilla, Notas Amaderadas, Almendra",Rosa de Damasco,50.0,1.1598
La Nuit Trésor EDP Intense,Lancôme,Perfumes de Mujer,Mujer,4.33,3,100,89.95,719,EDP,Vaporizador,Floral Frutal,Cereza,"Vainilla, Notas Amaderadas, Almendra",Rosa de Damasco,100.0,0.8995000000000001
Ginza Night Eau de Parfum Intense,Shiseido,Perfumes de Mujer,Mujer,,,30,39.94,177,Eau de Parfum Intense,Frasco,Floral Bouquet,,,,30.0,1.3313333333333333
Ginza Night Eau de Parfum Intense,Shiseido,Perfumes de Mujer,Mujer,,,50,57.94,177,Eau de Parfum Intense,Frasco,Floral Bouquet,,,,50.0,1.1588
Ginza Night Eau de Parfum Intense,Shiseido,Perfumes de Mujer,Mujer,,,90,77.94,177,Eau de Parfum Intense,Frasco,Floral Bouquet,,,,90.0,0.866
Ancora  de Saphir Pour Homme EDP,Saphir,Perfumes para hombres,Hombres,5.0,3,200,13.89,,EDP,Vaporizador,Oriental,"Geranio, Chocolate","Vainilla, Pachulí",Limón,200.0,0.06945
506 B.L.A.U Eau de Parfum Hombre,Naturel Art Cosmetics,Perfumes para hombres,Hombres,3.0,1,80,1.99,52,EDP,Spray,Amaderada,,,Notas Amaderadas,80.0,0.024875
506 B.L.A.U Eau de Parfum Hombre,Naturel Art Cosmetics,Perfumes para hombres,Hombres,3.0,1,200,3.99,52,EDP,Spray,Amaderada,,,Notas Amaderadas,200.0,0.019950000000000002
L'Eau d'Issey pour Homme Eau & Cedre Eau de Toilette Intense,Issey Miyake,Perfumes para hombres,Hombres,4.33,3,50,39.94,119,EDT,Frasco,Amaderada Acuática,Cedro,"Pachulí, Vetiver",Cardamomo,50.0,0.7988
L'Eau d'Issey pour Homme Eau & Cedre Eau de Toilette Intense,Issey Miyake,Perfumes para hombres,Hombres,4.33,3,100,54.94,119,EDT,Frasco,Amaderada Acuática,Cedro,"Pachulí, Vetiver",Cardamomo,100.0,0.5494
Colors Man Blue EDT,Benetton,Perfumes para hombres,Hombres,5.0,1,100,12.95,115,EDT,Vaporizador,Aromática Acuática,"Cilantro, Sandía","Vetiver, Cilantro, Enebro","Limón, Abedul, Tequila",100.0,0.1295
Colors Man Blue EDT,Benetton,Perfumes para hombres,Hombres,5.0,1,200,19.94,115,EDT,Vaporizador,Aromática Acuática,"Cilantro, Sandía","Vetiver, Cilantro, Enebro","Limón, Abedul, Tequila",200.0,0.09970000000000001
L'Eau d'Issey pour Homme Eau & Cedre Eau de Toilette Intense,Issey Miyake,Perfumes para hombres,Hombres,4.33,3,50,39.94,119,EDT,Frasco,Amaderada Acuática,Cedro,"Pachulí, Vetiver",Cardamomo,50.0,0.7988
L'Eau d'Issey pour Homme Eau & Cedre Eau de Toilette Intense,Issey Miyake,Perfumes para hombres,Hombres,4.33,3,100,54.94,119,EDT,Frasco,Amaderada Acuática,Cedro,"Pachulí, Vetiver",Cardamomo,100.0,0.5494
Les Eaux D'Un Instant Immense Peony EDT,Angel Schlesser,Perfumes de Mujer,Mujer,4.5,14,100,27.94,522,EDT,Vaporizador,Floral,Peonía,Almizcle,Fresa,100.0,0.27940000000000004
Les Eaux D'Un Instant Immense Peony EDT,Angel Schlesser,Perfumes de Mujer,Mujer,4.5,14,150,27.58,522,EDT,Vaporizador,Floral,Peonía,Almizcle,Fresa,150.0,0.18386666666666665
Les Eaux D'Un Instant Immense Peony EDT,Angel Schlesser,Perfumes de Mujer,Mujer,4.5,14,100,27.94,522,EDT,Vaporizador,Floral,Peonía,Almizcle,Fresa,100.0,0.27940000000000004
Les Eaux D'Un Instant Immense Peony EDT,Angel Schlesser,Perfumes de Mujer,Mujer,4.5,14,150,27.58,522,EDT,Vaporizador,Floral,Peonía,Almizcle,Fresa,150.0,0.18386666666666665
Mandarina Duck For Him EDT,Mandarina Duck,Eau de toilette (EDT),(Edt),,,100,14.49,,EDT,Frasco,Fougère Aromático,"Violeta, Flor de Azahar, Lavanda","Pachulí, Almizcle, Ládano","Cardamomo, Naranja",100.0,0.1449
Set Eau my BB Canastilla EDT,Disney,Perfumes para Niños,Niños,5.0,2,60,13.5,,EDT,Pack de productos / Set / Cofre,,,,,60.0,0.225
 Noir Extreme Parfum ,Tom Ford,Perfumes para hombres,Hombres,5.0,3,50,114.9,445,EDP,Standard,Amaderado Ámbar,"Jazmín, Flor de Azahar, Rosa de Bulgaria","Vainilla, Cedro, Ámbar, Haba Tonka, Cuero, Madera de Gaiac, Gamuza","Mandarina, Cítricos, Cardamomo, Neroli, Jengibre",50.0,2.298
 Noir Extreme Parfum ,Tom Ford,Perfumes para hombres,Hombres,5.0,3,100,162.9,445,EDP,Standard,Amaderado Ámbar,"Jazmín, Flor de Azahar, Rosa de Bulgaria","Vainilla, Cedro, Ámbar, Haba Tonka, Cuero, Madera de Gaiac, Gamuza","Mandarina, Cítricos, Cardamomo, Neroli, Jengibre",100.0,1.629
J'Adore L'Or Perfume,Dior,Perfumes de Mujer,Mujer,,,35,102.95,219,Parfum,Frasco,Floral,Jazmín,Rosa Centifolia,Flor de Naranjo,35.0,2.9414285714285717
J'Adore L'Or Perfume,Dior,Perfumes de Mujer,Mujer,,,50,133.5,219,Parfum,Frasco,Floral,Jazmín,Rosa Centifolia,Flor de Naranjo,50.0,2.67
J'Adore L'Or Perfume,Dior,Perfumes de Mujer,Mujer,,,80,181.95,219,Parfum,Frasco,Floral,Jazmín,Rosa Centifolia,Flor de Naranjo,80.0,2.274375
Unicorn Donut Eau de Parfum,Hello Kitty,Eau de parfum (EDP),(Edp),,,15,1.0,,EDP,Frasco,,,,,15.0,0.06666666666666667
Daisy Love EDT,Marc Jacobs,Perfumes de Mujer,Hombres,4.44,9,30,39.95,509,EDT,Vaporizador,Almízcle Floral Amaderado,Margarita,"Cachemira, Maderas Marinas",Frambuesa,30.0,1.3316666666666668
Daisy Love EDT,Marc Jacobs,Perfumes de Mujer,Hombres,4.44,9,50,49.99,509,EDT,Vaporizador,Almízcle Floral Amaderado,Margarita,"Cachemira, Maderas Marinas",Frambuesa,50.0,0.9998
 Noir Extreme Parfum ,Tom Ford,Perfumes para hombres,Niños,5.0,3,50,114.9,445,EDP,Standard,Amaderado Ámbar,"Jazmín, Flor de Azahar, Rosa de Bulgaria","Vainilla, Cedro, Ámbar, Haba Tonka, Cuero, Madera de Gaiac, Gamuza","Mandarina, Cítricos, Cardamomo, Neroli, Jengibre",50.0,2.298
 Noir Extreme Parfum ,Tom Ford,Perfumes para hombres,Hombres,5.0,3,100,162.9,445,EDP,Standard,Amaderado Ámbar,"Jazmín, Flor de Azahar, Rosa de Bulgaria","Vainilla, Cedro, Ámbar, Haba Tonka, Cuero, Madera de Gaiac, Gamuza","Mandarina, Cítricos, Cardamomo, Neroli, Jengibre",100.0,1.629
J'Adore L'Or Perfume,Dior,Perfumes de Mujer,Mujer,,,35,102.95,219,Parfum,Frasco,Floral,Jazmín,Rosa Centifolia,Flor de Naranjo,35.0,2.9414285714285717
J'Adore L'Or Perfume,Dior,Perfumes de Mujer,Unisex,,,50,133.5,219,Parfum,Frasco,Floral,Jazmín,Rosa Centifolia,Flor de Naranjo,50.0,2.67
J'Adore L'Or Perfume,Dior,Perfumes de Mujer,Mujer,,,80,181.95,219,Parfum,Frasco,Floral,Jazmín,Rosa Centifolia,Flor de Naranjo,80.0,2.274375
Daisy Love EDT,Marc Jacobs,Perfumes de Mujer,Mujer,4.44,9,30,39.95,509,EDT,Vaporizador,Almízcle Floral Amaderado,Margarita,"Cachemira, Maderas Marinas",Frambuesa,30.0,1.3316666666666668
Daisy Love EDT,Marc Jacobs,Perfumes de Mujer,Mujer,4.44,9,50,49.99,509,EDT,Vaporizador,Almízcle Floral Amaderado,Margarita,"Cachemira, Maderas Marinas",Frambuesa,50.0,0.9998
Lovely EDP,SJP Beauty,Perfumes de Mujer,Mujer,3.71,7,100,19.95,187,EDP,Vaporizador,Almízcle Floral Amaderado,"Pachulí, Orquídea, Paper White","Almizcle, Ámbar Blanco, Madera de Cedro","Mandarina, Bergamota, Manzana, Palisandro, Lavanda",100.0,0.19949999999999998
The Nutcracker Christmas Delight Eau de Parfum,Sentio,Perfumes de Mujer,Unisex,,,50,2.95,,EDP,Frasco,,,,,50.0,0.059000000000000004
Agua de V&L Nº18 Vitamina Cítrica,Victorio & Lucchino,Perfumes de Mujer,Unisex,,,150,11.94,,EDT,Frasco,Cítrica Floral,"Jazmín, Jengibre, Melocotón","Cedro, Ámbar, Musk","Bergamota, Cedro",150.0,0.07959999999999999
Loewe 001 Woman EDT,Loewe,Perfumes de Mujer,Unisex,5.0,1,30,38.95,173,EDT,Vaporizador,Ámbar Floral,"Peonía, Jazmín, Lino","Almizcle, Sándalo, Haba Tonka","Mandarina, Limón, Bergamota",30.0,1.2983333333333333
Loewe 001 Woman EDT,Loewe,Perfumes de Mujer,Unisex,5.0,1,50,58.95,173,EDT,Vaporizador,Ámbar Floral,"Peonía, Jazmín, Lino","Almizcle, Sándalo, Haba Tonka","Mandarina, Limón, Bergamota",50.0,1.179
Loewe 001 Woman EDT,Loewe,Perfumes de Mujer,Mujer,5.0,1,100,84.95,173,EDT,Vaporizador,Ámbar Floral,"Peonía, Jazmín, Lino","Almizcle, Sándalo, Haba Tonka","Mandarina, Limón, Bergamota",100.0,0.8495
Fucsia Eau de Parfum Estuche de Regalo,Shakira,Cofres de perfumes para mujer,Mujer,,,EDP 50 ml + Body Lotion 75 ml,12.94,89,EDP,Pack de productos / Set / Cofre,Floral Gourmand,"Jazmín, Tuberosa","Vainilla, Frambuesa","Mandarina, Pera",,
DIOR HOMME Eau de Toilette,Dior,Perfumes para hombres,Hombres,4.75,8,50,69.5,364,EDT,Vaporizador,Amaderada Especiada,Vetiver,Cardamomo,Iris,50.0,1.39
DIOR HOMME Eau de Toilette,Dior,Perfumes para hombres,Hombres,4.75,8,100,93.49,364,EDT,Vaporizador,Amaderada Especiada,Vetiver,Cardamomo,Iris,100.0,0.9349
DIOR HOMME Eau de Toilette,Dior,Perfumes para hombres,Hombres,4.75,8,150,111.95,364,EDT,Vaporizador,Amaderada Especiada,Vetiver,Cardamomo,Iris,150.0,0.7463333333333334
307 B.E.L.L.E Eau de Parfum Mujer,Naturel Art Cosmetics,Perfumes de Mujer,Mujer,,,80,1.99,81,EDP,Spray,Floral,,,"Jazmín, Vainilla, Pachulí",80.0,0.024875
307 B.E.L.L.E Eau de Parfum Mujer,Naturel Art Cosmetics,Perfumes de Mujer,Mujer,,,200,3.99,81,EDP,Spray,Floral,,,"Jazmín, Vainilla, Pachulí",200.0,0.019950000000000002
Vida Loca For Him EDT Natural,Mandarina Duck,Perfumes para hombres,Hombres,,,100,25.0,,EDT,Frasco,Fougère oriental,,,,100.0,0.25
Fucsia Eau de Parfum Estuche de Regalo,Shakira,Cofres de perfumes para mujer,Mujer,,,EDP 50 ml + Body Lotion 75 ml,12.94,89,EDP,Pack de productos / Set / Cofre,Floral Gourmand,"Jazmín, Tuberosa","Vainilla, Frambuesa","Mandarina, Pera",,
Girl of Now EDP,Elie Saab,Perfumes de Mujer,Mujer,5.0,9,30,38.89,518,EDP,Vaporizador,Ámbar Floral,"Flor de Azahar, Almendra, Magnolia","Cachemira, Pachulí, Haba Tonka, Almendra","Mandarina, Pera, Pistacho",30.0,1.2963333333333333
Girl of Now EDP,Elie Saab,Perfumes de Mujer,Mujer,5.0,9,50,59.95,518,EDP,Vaporizador,Ámbar Floral,"Flor de Azahar, Almendra, Magnolia","Cachemira, Pachulí, Haba Tonka, Almendra","Mandarina, Pera, Pistacho",50.0,1.199
Girl of Now EDP,Elie Saab,Perfumes de Mujer,Mujer,5.0,9,90,79.95,518,EDP,Vaporizador,Ámbar Floral,"Flor de Azahar, Almendra, Magnolia","Cachemira, Pachulí, Haba Tonka, Almendra","Mandarina, Pera, Pistacho",90.0,0.8883333333333334
Aqua Allegoria Mandarine Basilic EDT,Guerlain,Perfumes de Mujer,Mujer,5.0,17,75,64.95,518,EDT,Vaporizador,Cítrica aromática,"Peonía, Albahaca, Manzanilla, Mandarina","Ámbar, Sándalo","Mandarina, Naranja Amarga, Flor de Azahar, Hoja de Hiedra",75.0,0.866
Aqua Allegoria Mandarine Basilic EDT,Guerlain,Perfumes de Mujer,Mujer,5.0,17,125,94.95,518,EDT,Vaporizador,Cítrica aromática,"Peonía, Albahaca, Manzanilla, Mandarina","Ámbar, Sándalo","Mandarina, Naranja Amarga, Flor de Azahar, Hoja de Hiedra",125.0,0.7596
Aqua Allegoria Mandarine Basilic EDT,Guerlain,Perfumes de Mujer,Mujer,5.0,17,Recarga 200 ml,115.5,518,EDT,Vaporizador,Cítrica aromática,"Peonía, Albahaca, Manzanilla, Mandarina","Ámbar, Sándalo","Mandarina, Naranja Amarga, Flor de Azahar, Hoja de Hiedra",,
Agua de V&L Nº 2 Rosa Fresca,Victorio & Lucchino,Perfumes de Mujer,Mujer,4.63,32,30,4.5,275,EDT,Vaporizador,Cítrica amaderada,"Jazmín, Rosa, Freesia","Ámbar, Madera, Musgo","Lichi, Bergamota, Melocotón, Fruta de la Pasión",30.0,0.15
Agua de V&L Nº 2 Rosa Fresca,Victorio & Lucchino,Perfumes de Mujer,Mujer,4.63,32,150,11.94,275,EDT,Vaporizador,Cítrica amaderada,"Jazmín, Rosa, Freesia","Ámbar, Madera, Musgo","Lichi, Bergamota, Melocotón, Fruta de la Pasión",150.0,0.07959999999999999
1920 The Origin EDP,Tous,Perfumes para hombres,Hombres,5.0,3,60,29.95,158,EDP,Vaporizador,Cítrica amaderada,"Jazmín, Comino, Té Negro","Pachulí, Ámbar, Papiro de Egipto","Bergamota, Pimienta Rosa, Cardamomo",60.0,0.49916666666666665
1920 The Origin EDP,Tous,Perfumes para hombres,Hombres,5.0,3,100,33.59,158,EDP,Vaporizador,Cítrica amaderada,"Jazmín, Comino, Té Negro","Pachulí, Ámbar, Papiro de Egipto","Bergamota, Pimienta Rosa, Cardamomo",100.0,0.33590000000000003
Vida Loca For Him EDT Natural,Mandarina Duck,Perfumes para hombres,Hombres,4.0,1,100,13.44,,EDT,Frasco,Fougère oriental,,,,100.0,0.1344
307 B.E.L.L.E Eau de Parfum Mujer,Naturel Art Cosmetics,Perfumes de Mujer,Mujer,,,80,1.99,81,EDP,Spray,Floral,,,"Jazmín, Vainilla, Pachulí",80.0,0.024875
307 B.E.L.L.E Eau de Parfum Mujer,Naturel Art Cosmetics,Perfumes de Mujer,Mujer,,,200,3.99,81,EDP,Spray,Floral,,,"Jazmín, Vainilla, Pachulí",200.0,0.019950000000000002
Chicca Bonita Eau de Toilette Estuche para mujer,Aire de Sevilla,Cofres de perfumes para mujer,Mujer,,,EDT 100 ml + Gel + Body Lotion,11.95,56,EDT,Pack de productos / Set / Cofre,,,,,,
Polo Red Eau de Parfum,Ralph Lauren,Perfumes para hombres,Hombres,5.0,1,75,41.94,241,EDP,Vaporizador,Amaderada Especiada,"Esclarea, Elemi","Guayaco, Madera de Cedro","Pomelo, Aceite de Jengibre",75.0,0.5591999999999999
Polo Red Eau de Parfum,Ralph Lauren,Perfumes para hombres,Hombres,5.0,1,125,49.94,241,EDP,Vaporizador,Amaderada Especiada,"Esclarea, Elemi","Guayaco, Madera de Cedro","Pomelo, Aceite de Jengibre",125.0,0.39952
Flor Bubble EDT,Agatha Ruiz de la Prada,Eau de toilette (EDT),(Edt),5.0,3,30,3.95,,EDT,Vaporizador,Floral afrutada,"Rosa, Ciclamen","Almizcle, Ámbar, Sándalo","Limón, Bergamota, Yuzu",30.0,0.13166666666666668
